Site Name,Country/Region,Receiver,Antenna,Radome,Satellite System,Latitude,Longitude,Height (m),X (m),Y (m),Z (m),Calibration,Networks,Data Center,IERS DOMES,Clock,Agencies,Last Data
MERS00TUR,Turkey,LEICA GR50,LEIAR10,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,36.566388888888895,34.25585277777778,38.5,4239149.446,2886967.945,3778877.023,ROBOT,"IGS, IGS Multi-GNSS",IGN,20814M001,INTERNAL,General Command of Mapping Turkey,2
MET300FIN,FI,JAVAD TRE_3 DELTA,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS+SBAS,60.217455555555546,24.3945,79.2,2892583.975,1311799.563,5512619.854,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,10503M010,INTERNAL,Finnish Geodetic Institute,2
METG00FIN,FI,SEPT POLARX5,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+IRNSS+SBAS,60.24196666666666,24.384175,59.7,2890652.524,1310295.517,5513958.853,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,10503M002,INTERNAL,"Centre National d'Etudes Spatiales, Finnish Geodetic Institute",2
METS00FIN,FI,JAVAD TRE_3 DELTA,ASH700936C_M,NONE,GPS,60.21746944444446,24.39531666666667,94.6,2892570.999,1311843.28,5512634.011,ROBOT,"IGS08, IGS14, IGS20, IGS",BKG,10503S011,INTERNAL,Finnish Geodetic Institute,2
MFKG00ZAF,ZA,TRIMBLE ALLOY,ASH701941.B,SCIS,GPS+GLO,-25.805013888888883,25.53996944444445,1310.9,5185375.39,2477739.181,-2760201.1271,ROBOT,IGS,ftp://igs.ign.fr/,30321M001,INTERNAL,National Geospatial Information,2
MGUE00ARG,AR,SEPT POLARX5TR,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+SBAS,-35.77735000000001,-69.39792777777778,1554.15,1823327.909,-4850352.447,-3709085.536,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,41558M001,EXTERNAL H-MASER,ESA/ESOC,2
MIKL00UKR,UA,LEICA GR50,LEIAR20,LEIM,GPS+GLO+GAL+BDS+QZSS,46.972788888888886,31.97282777777778,94.7,3698554.628,2308675.267,4639770.434,ROBOT,"IGS20, IGS, IGS Multi-GNSS",BKG,12335M001,INTERNAL,Main Astronomical Observatory of Ukraine,2
MIZU00JPN,JP,SEPT POLARX5,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,39.13516944444444,141.13282777777778,117.0,-3857167.6484,3108694.9138,4004041.6876,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,21702M002,INTERNAL,GeoForschungsZentrum,2
MKEA00USA,US,SEPT POLARX5,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS+QZSS,19.801356611111114,-155.45634533333336,3754.7,-5464105.317,-2495165.842,2148291.476,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",JPL,40477M001,EXTERNAL H-MASER,Jet Propulsion Laboratory,2
MOBJ00RUS,Russian Federation,JPS LEGACY,JPSREGANT_SD_E1,NONE,GPS+GLO,55.11488195555557,36.56971290277778,182.6079,2936424.674,2178374.012,5208858.3846,ROBOT,IGS,RDAAC,12365M002,INTERNAL,RDAAC,
MOBK00RUS,Russian Federation,JPS EGGDT,JPSREGANT_SD_E1,NONE,GPS+GLO,55.11488195555557,36.56971290277778,182.6079,2936424.674,2178374.012,5208858.3846,ROBOT,IGS,JPL,12365M002,INTERNAL,Jet Propulsion Laboratory,
MOBN00RUS,Russian Federation,ASHTECH UZ-12,ASH701945C_M,SCIS,GPS,55.11488055555554,36.56951944444446,182.634,2936432.14,2178364.5,5208858.18,ROBOT,IGS,JPL,12365M001,INTERNAL,RDAAC,
MOBS00AUS,AU,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-37.82940277777778,144.97534166666668,40.6,-4130636.754,2894953.14,-3890530.236,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",GA,50182M001,INTERNAL,Geoscience Australia,2
MOIU00KEN,KE,JAVAD TRE_3 DELTA,ASH701945E_M,NONE,GPS+GLO+GAL+BDS,0.2883203888888889,35.29001022222223,2201.5321,5207811.3703,3685972.9487,31891.7647,ROBOT,"IGS, IGS Multi-GNSS",JPL,33204M001,INTERNAL,Jet Propulsion Laboratory,
MONP00USA,United States,TPS NET-G3A,ASH701945B_M,SCIS,GPS,32.89000000000001,-116.42,1842.55,-2386247.3,-4802359.2,3444902.34,COPIED,"IGS08, IGS14, IGS20, IGS14 Core, IGS",Scripps Orbit and Permanent Array Center,40497M004,INTERNAL,Scripps Orbit and Permanent Array Center,75
MORP00GBR,United Kingdom,TRIMBLE NETR8,AOAD/M_T,NONE,GPS,55.21278888888891,-1.6854972222222222,144.5,3645667.9,-107277.3,5215053.5,ROBOT,"IGS08, IGS",BKG,13299S001,INTERNAL,Newcastle University,2
MQZG00NZL,NZ,TRIMBLE ALLOY,TRM115000.00,NONE,GPS+GLO+GAL+BDS+QZSS,-43.7027361111111,172.65470500000004,154.68,-4580569.543,590465.441,-4384380.166,ROBOT,"IGS08, IGS14, IGS08 Core, IGS20, IGS14 Core, IGS, RTS, IGS Multi-GNSS",CDDIS,50214M001,INTERNAL,GNS Science,2
MRC100USA,United States of America,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS,38.49909965000001,282.62935044166676,27.2003,1092811.8197,-4877221.9707,3948968.109,ROBOT,"IGS, IGS Multi-GNSS",CDDIS,49654M002,EXTERNAL H-MASER,U.S. Naval Research Laboratory,2
MRL100NZL,NZ,NOV OEM6,TPSCR.G5,TPSH,GPS,-41.57619444444444,173.74075277777774,147.2,-4749991.001,520984.518,-4210604.147,ROBOT,IGS,CDDIS,50254S001,EXTERNAL CESIUM /RCVR 1,National Geospatial-Intelligence Agency,2
MRL200NZL,NZ,NOV OEM6,TPSCR.G5,TPSH,GPS,-41.57619444444444,173.74075277777774,147.2,-4749991.001,520984.518,-4210604.147,ROBOT,IGS,CDDIS,50254S001,EXTERNAL CESIUM /RCVR 2,National Geospatial-Intelligence Agency,2
MRO100AUS,AU,TRIMBLE ALLOY,TRM59800.00,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-26.696633333333338,116.63749444444443,354.1,-2556630.049,5097138.2888,-2848384.7854,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",GA,59913M001,INTERNAL,Geoscience Australia,2
MSGR00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS+SBAS,-20.445366666666665,-54.72340555555556,532.6,3453185.8,-4881336.1,-2214148.6,ROBOT,"IGS, IGS Multi-GNSS, RTS",https://www.ibge.gov.br/,41649M002,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2
MSSA00JPN,JP,TRIMBLE NETR9,TRM59900.00,SCIS,GPS+GLO+GAL+BDS+QZSS,36.14035277777777,138.35230833333335,1626.576,-3854396.7261,3427835.9923,3741739.5228,ROBOT,"IGS, IGS Multi-GNSS, RTS",JAXA,21796M001,EXTERNAL H-MASER,Japan Aerospace Exploration Agency,2
MTKA00JPN,JP,TRIMBLE NETR9,ASH701073.1,SNOW,GPS+GLO,35.67951388888889,139.56138611111115,109.0,-3947762.7496,3364399.8789,3699428.5111,ROBOT,"IGS08, IGS",CDDIS,21741S002,INTERNAL,Electronic Navigation Research Institute,2
MTV100URY,UY,NOV OEM6,TPSCR.G5,TPSH,GPS,-34.91359166666667,-56.17630000000002,40.7,2914536.977,-4349790.287,-3630033.464,ROBOT,IGS,CDDIS,42323S001,EXTERNAL CESIUM / RCVR1,National Geospatial-Intelligence Agency,2
MTV200URY,UY,NOV OEM6,TPSCR.G5,TPSH,GPS,-34.91359166666667,-56.17630000000002,40.7,2914536.977,-4349790.287,-3630033.464,ROBOT,IGS,CDDIS,42323S001,EXTERNAL CESIUM / RCVR2,National Geospatial-Intelligence Agency,2
NABG00NOR,NO,TRIMBLE NETR9,TRM59900.00,SCIS,GPS+GLO+GAL+BDS,78.94309444444444,11.857313888888891,42.9,1201009.37,252158.016,6238022.126,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,10338M008,EXTERNAL H-MASER,Norwegian Mapping Authority,2
NAIN00CAN,CA,SEPT POLARX5,TWIVC6150,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,56.53696388888888,-61.688716666666664,33.48,1671837.36,-3103474.6,5297671.08,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS",CDDIS,40164M001,INTERNAL,"NRCan, Geodetic Survey Division",
NANO00CAN,CA,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS,49.29480000000001,-124.08649999999997,6.0,-2335726.73,-3451608.329,4812009.971,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",PGC,40138M001,INTERNAL CLOCK STEERING,Geological Survey of Canada,2
NAUR00NRU,NR,SEPT POLARX5,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+QZSS,-0.551838888888889,166.92555000000002,46.3,-6212555.1726,1442786.6229,-61006.7968,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",GA,50701M001,INTERNAL,Geoscience Australia,2
NAUS00BRA,BR,SEPT POLARX5S,TWIVC6050,SCIS,GPS+GLO+GAL+BDS+SBAS,-3.0229194444444443,-60.0550138888889,93.8,3179409.3,-5519130.6,-334110.1,ROBOT,"IGS, RTS, IGS Multi-GNSS",https://www.ibge.gov.br/,41614M002,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2
NCKU00TWN,TW,TRIMBLE NETR9,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS+QZSS,22.996658333333333,120.22258333333335,98.217,-2956913.107,5075881.93,2476417.112,ROBOT,"IGS, IGS Multi-GNSS",JAXA,23606M001,INTERNAL,Japan Aerospace Exploration Agency,5
NICO00CYP,CY,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,35.14098888888888,33.396449999999994,190.1,4359415.4,2874117.3,3650778.1,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,14302M001,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,2
NIST00USA,US,SEPT POLARX5TR,NOV750.R4,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,39.99506666666666,-105.26260555555552,1648.353,-1288398.567,-4721696.932,4078625.35,ROBOT,"IGS14, IGS20, IGS, IGS Multi-GNSS",JPL,49507M002,EXTERNAL H-MASER,National Institute of Standards and Technology,2
NIUM00NIU,NU,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-19.076566666666665,-169.92706666666663,90.1,-5937159.6673,-1054675.7248,-2071390.5806,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",GA,50210M001,INTERNAL,Geoscience Australia,2
NKLG00GAB,GA,SEPT POLARX5,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+IRNSS+SBAS,0.3539077105555556,9.672126268888887,31.496,6287385.7333,1071574.6758,39132.0395,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",IGN,32809M002,INTERNAL,Centre National d'Etudes Spatiales,2
NLIB00USA,United States,SEPT POLARX5TR,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS,41.771591666666666,-91.57489166666667,207.0648,-130934.4493,-4762291.7386,4226854.6638,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,40465M001,EXTERNAL H-MASER,Jet Propulsion Laboratory,2
NNOR00AUS,AU,SEPT POLARX5TR,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,-31.048738888888895,116.19271388888889,234.984,-2414151.326,4907778.436,-3270645.333,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,50181M001,EXTERNAL SLAVED CRYSTAL,ESA/ESOC,2
NOT100ITA,IT,LEICA GR30,LEIAR20,NONE,GPS+GLO+GAL+BDS+SBAS,36.87610833333333,14.989808333333333,126.2,4934528.669,1321262.251,3806479.508,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",ASI,12717M004,EXTERNAL H-MASER,Agenzia Spaziale Italiana,2
NOVM00RUS,Russian Federation,JPS LEGACY,JPSREGANT_SD_E1,NONE,GPS+GLO,55.0305,82.90948888888892,149.98,452261.2,3635877.47,5203453.26,ROBOT,"IGS20, IGS",CDDIS,12367M002,EXTERNAL H-MASER,Institute of Metrology for Time and Space,2
NRC100CAN,CA,JAVAD TRE_G3TH DELTA,AOAD/M_T,NONE,GPS+GLO+GAL,45.45420000000001,-75.6238,82.5,1112777.33,-4341475.83,4522955.78,ROBOT,"IGS08, IGS14, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,40114M001,EXTERNAL H-MASER,Natural Resources Canada,2
NRIL00RUS,Russian Federation,ASHTECH UZ-12,ASH701945B_M,SCIT,GPS,69.36183333333332,88.35977777777774,47.8937,64537.2912,2253782.8543,5946363.4808,FIELD,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS",,12364M001,INTERNAL,RDAAC,
NRMD00NCL,NC,TRIMBLE NETR9,TRM57971.00,TZGD,GPS+GLO+GAL+BDS+QZSS,-22.22833055555555,166.48488333333333,160.384,-5743537.658,1380504.26,-2397897.027,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, RTS, IGS Multi-GNSS",IGN,92701M005,,DEPARTMENT of LAND (DITTT/ST/BGN),33
NRMG00NCL,NC,SEPT POLARX5,TRM57971.00,TZGD,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,-22.228324044722225,166.4848856772222,160.364,-5743537.971,1380504.0131,-2397896.3726,ROBOT,"IGS Experimental, IGS Proposed",IGN,92701M005,INTERNAL,Centre National d'Etudes Spatiales,2
NTUS00SGP,SG,LEICA GR50,LEIAR20,LEIM,GPS+GLO+GAL+BDS+QZSS+SBAS,1.3457999999999999,103.6799,79.0,-1508022.0,6195580.0,148800.0,ROBOT,"IGS20, IGS, RTS, IGS Multi-GNSS",BKG,22601M001,INTERNAL,Delft University of Technology,2
NVSK00RUS,RU,TRIMBLE R9S,TRM57971.00,NONE,GPS+GLO,54.84060000000001,83.23550000000002,123.6429,433604.1534,3655557.747,5191288.0377,ROBOT,"IGS08, IGS",BKG,12319M001,INTERNAL,Trofimuk Institute of Petroleum Geology,5
NYA100NOR,NO,TRIMBLE NETR9,ASH701073.1,SNOW,GPS+GLO+GAL+BDS+QZSS,78.92955277777777,11.865294444444444,83.7,1202434.0,252632.0,6237772.0,ROBOT,"IGS08, IGS14, IGS14 Core, IGS, IGS Multi-GNSS",BKG,10317M003,INTERNAL,Norwegian Mapping Authority,2
NYA200NOR,NO,SEPT POLARX5,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,78.93033333333332,11.858638888888892,81.5,1202379.31,252474.6543,6237786.5417,ROBOT,"IGS Multi-GNSS, IGS, RTS",CDDIS,10317M008,INTERNAL,GeoForschungsZentrum,2
NYAL00NOR,NO,TRIMBLE NETR9,AOAD/M_B,DOME,GPS+GLO+GAL+BDS+QZSS,78.92958055555556,11.865094444444441,79.0,1202431.0,252627.0,6237768.0,,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",BKG,10317M001,INTERNAL,Norwegian Mapping Authority,2
OAFA00ARG,AR,TRIMBLE NETR9,ASH700936C_M,NONE,GPS+GLO+GAL+BDS,-31.50868333333334,-68.62326666666667,727.3,1984093.3,-5068867.9,-3314488.0,ROBOT,"IGS, RTS, IGS Multi-GNSS",RAMSAC,41508M001,INTERNAL,IGN-Argentina,15
OAK100GBR,United Kingdom,NOV OEM6,TPSCR.G5,TPSH,GPS,51.11761111111112,-0.9051250000000001,139.6,4011440.89,-63375.739,4941877.084,ROBOT,IGS,CDDIS,13235S002,EXTERNAL CESIUM / RCVR 1,National Geospatial-Intelligence Agency,2
OAK200GBR,United Kingdom,NOV OEM6,TPSCR.G5,TPSH,GPS,51.11761111111112,-0.9051250000000001,139.6,4011440.89,-63375.739,4941877.084,ROBOT,IGS,CDDIS,13235S002,EXTERNAL CESIUM / RCVR 2,National Geospatial-Intelligence Agency,2
OBE400DEU,DE,SEPT ASTERX4,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,48.08480555555556,11.277855555555556,650.5,4186704.43,834903.583,4723664.857,ROBOT,"IGS Multi-GNSS, RTS, IGS",CDDIS,14208M007,INTERNAL,GeoForschungsZentrum,2
OHI200ATA,AQ,JAVAD TRE_G3TH DELTA,LEIAR25.R4,LEIT,GPS+GLO+GAL+SBAS,-63.321099999999994,-57.90130000000001,33.1,1525811.8,-2432479.1,-5676166.0,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",BKG,66008M005,EXTERNAL H-MASER,Bundesamt fuer Kartographie und Geodaesie,341
OHI300ATA,AQ,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,-63.32109472222221,-57.901385277777756,32.15,1525808.9,-2432478.5,-5676166.0,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,66008M006,EXTERNAL H-MASER,Bundesamt fuer Kartographie und Geodaesie,2
ONS100SWE,SE,TRIMBLE ALLOY,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+SBAS,57.39533055555553,11.92453611111111,44.4,3370667.198,711818.723,5349787.879,ROBOT,"IGS14 Core, IGS Multi-GNSS, IGS, RTS",BKG,10402M007,EXTERNAL H-MASER,Lantmateriet the Swedish mapping authority,2
ONSA00SWE,SE,SEPT POLARX5TR,AOAD/M_B,OSOD,GPS+GLO+GAL+BDS+SBAS,57.395297222222204,11.92551388888889,45.5,3370658.832,711876.939,5349786.745,,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,10402M004,EXTERNAL H-MASER,Lantmateriet the Swedish mapping authority,2
OP7100FRA,FR,SEPT POLARX5TR,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,48.835905861111115,2.3349749166666665,124.553,4202779.735,171370.766,4778660.65,ROBOT,"IGS, IGS Multi-GNSS",IGN,10001S007,EXTERNAL UTC(OP),LNE-SYRTE Observatoire de Paris,3
OPMT00FRA,FR,ASHTECH Z-XII3T,3S-02-TSADM,NONE,GPS,48.83588055555556,2.3348833333333334,124.2,4202777.3831,171367.9881,4778660.1844,CONVERTED,IGS,IGN,10001S006,EXTERNAL UTC(OP),LNE-SYRTE Observatoire de Paris,3
ORID00MKD,MK,LEICA GR30,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,41.12731111111112,20.79404722222223,773.0,4498451.81,1708266.83,4173591.78,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,15601M001,INTERNAL,Agency for Real Estate Cadastre,2
OSN300KOR,KR,NOV OEM6,TPSCR.G5,TPSH,GPS,37.08269166666667,127.03360833333333,64.4,-3068340.81,4066863.981,3824757.006,ROBOT,IGS,CDDIS,23904S002,EXTERNAL CESIUM /RCVR1,National Geospatial-Intelligence Agency,2
OSN400KOR,KR,NOV OEM6,TPSCR.G5,TPSH,GPS,37.08269166666667,127.03360833333333,64.4,-3068340.81,4066863.981,3824757.006,ROBOT,IGS,CDDIS,23904S002,EXTERNAL CESIUM /RCVR2,National Geospatial-Intelligence Agency,2
OUS200NZL,NZ,SEPT POLARX5,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,-45.869475,170.51093333333338,26.1,-4387890.8367,733420.3903,-4555176.3706,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,50212M002,INTERNAL,GeoForschungsZentrum,2
OWMG00NZL,NZ,TRIMBLE ALLOY,TRM59800.00,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,-44.024295227777785,-176.3688030555556,21.603,-4584394.1059,-290931.9957,-4410048.0233,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,50253M004,INTERNAL,Centre National d'Etudes Spatiales,29
P04300USA,US,SEPT POLARX5,TRM59800.99,SCIT,GPS+GLO+GAL+BDS+QZSS,43.881147222222225,-104.18570277777779,1490.9329,-1128701.5937,-4465270.5852,4399615.9675,ROBOT,"IGS20, RTS, IGS, IGS Multi-GNSS",CDDIS,49226M001,INTERNAL,EarthScope Consortium,2
P05100USA,US,SEPT POLARX5,TRM59800.00,SCIT,GPS+GLO+GAL+BDS+QZSS,45.8066,-108.5461444444445,1081.0981,-1416838.9163,-4223178.9758,4551064.1022,ROBOT,"RTS, IGS, IGS Multi-GNSS",CDDIS,49243M001,INTERNAL,EarthScope Consortium,2
P05300USA,US,SEPT POLARX5,TRM59800.99,SCIT,GPS+GLO+GAL+BDS+QZSS,48.726080555555555,-107.72541944444443,814.9878,-1283559.1005,-4015770.3241,4771131.6324,ROBOT,"RTS, IGS, IGS Multi-GNSS",CDDIS,49255M001,INTERNAL,EarthScope Consortium,2
P38900USA,US,SEPT POLARX5,TRM59800.80,SCIT,GPS+GLO+GAL+BDS+QZSS,43.811988888888884,-120.60334444444445,1397.891,-2347407.3618,-3968720.2532,4394008.5091,COPIED,"RTS, IGS, IGS Multi-GNSS",CDDIS,44501M001,INTERNAL,EarthScope Consortium,2
P77900USA,US,SEPT POLARX5,TRM59800.00,SCIT,GPS+GLO+GAL+BDS+SBAS,35.20193888888888,-82.87247222222223,880.087,647472.8123,-5177938.9848,3656703.6083,ROBOT,"RTS, IGS, IGS Multi-GNSS",CDDIS,44512M001,INTERNAL,EarthScope Consortium,2
P80200USA,US,SEPT POLARX5,TRM59800.80,SCIT,GPS+GLO+GAL+BDS+QZSS,46.55756388888889,-100.62341666666669,573.1,-810033.1477,-4318611.4126,4608498.8926,COPIED,"RTS, IGS, IGS Multi-GNSS",CDDIS,49299M001,INTERNAL,EarthScope Consortium,2
PADO00ITA,IT,STONEX SC2200,STXSA1500,STXG,GPS+GLO+GAL+BDS+IRNSS+SBAS,45.41115,11.896055555555556,64.7,4388882.41,924567.03,4519588.45,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,12750S001,INTERNAL,University of Padova Dept of Geosciences,2
PALM00ATA,AQ,SEPT POLARX5,ASH700936D_M,SCIS,GPS+GLO+GAL+BDS+QZSS,-64.77508980555557,-64.05112180555555,31.2394,1192671.992,-2450887.706,-5747096.184,ROBOT,"IGS08, IGS08 Core, IGS20, IGS, RTS, IGS Multi-GNSS",JPL,66005M002,INTERNAL,Jet Propulsion Laboratory,2
PARC00CHL,CL,TRIMBLE ALLOY,TRM57971.00,NONE,GPS+GLO+GAL+BDS,-53.13699999999999,-70.8799,22.3,1255992.5,-3622975.2,-5079719.2,ROBOT,"IGS08, IGS08 Core, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",SIO,41716S001,INTERNAL,National Seismological Center of the U. of Chile,5
PARK00AUS,AU,SEPT POLARX5TR,LEIAR25,NONE,GPS+GLO+GAL+BDS+QZSS,-32.998761111111115,148.26461388888896,397.4,-4554255.2298,2816652.4564,-3454059.7149,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50108M001,EXTERNAL H-MASER,Geoscience Australia,3
PBR400IND,IN,TRIMBLE ALLOY,JAVGRANT_G5TLBI,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,11.637441666666662,92.71243055555556,-14.6,-295668.617,6240862.9057,1278143.3359,ROBOT,"IGS, IGS Multi-GNSS",,22308M003,Cs-5071A,ISTRAC,2
PDEL00PRT,PT,TRIMBLE ALLOY,TRM159900.00,NONE,GPS+GLO+GAL,37.74774722222222,-25.662766666666666,110.8,4551596.139,-2186893.415,3883410.679,ROBOT,"IGS08, IGS14, IGS08 Core, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,31906M004,INTERNAL,Direção-Geral do Território,2
PENC00HUN,HU,LEICA GRX1200GGPRO,LEIAT504GG,LEIS,GPS+GLO,47.7896,19.281522222222225,291.7,4052449.8,1417680.8,4701406.9,ROBOT,"IGS20, IGS, RTS",BKG,11206M006,INTERNAL,FÖMI Satellite Geodetic Observatory,2
PERT00AUS,AU,TRIMBLE ALLOY,TRM59800.00,NONE,GPS+GLO+GAL+BDS+QZSS,-31.801958333333335,115.88525555555553,12.7,-2368688.0359,4881316.6955,-3341794.9735,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",GA,50133M001,INTERNAL,Geoscience Australia,2
PETS00RUS,Russian Federation,JAVAD TRE_G3TH DELTA,ASH701933B_M,SCIS,GPS+GLO,53.023300000000006,158.65013611111112,102.2,-3580828.5,1399698.1,5072185.2,,"IGS20, IGS",CDDIS,12355M003,INTERNAL,RDAAC,
PGEN00PHL,PH,LEICA GR50,LEIAR25,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,6.0649117,125.1316614,121.086,-3650007.45,5187339.681,669409.364,ROBOT,"IGS, IGS Multi-GNSS",IGN,22013M001,INTERNAL,Nat'l Mapping and Resource Info. Authority,94
PICL00CAN,CA,SEPT POLARX5,TWIVC6150,NONE,GPS+GLO+GAL,51.47980833333334,-90.16197500000001,315.1,-11253.04,-3980586.68,4967210.25,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,40155M001,INTERNAL,Natural Resources Canada,2
PIE100USA,United States of America,JAVAD TRE_3 DELTA,ASH701945E_M,NONE,GPS+GLO+GAL+BDS,34.301505805555564,-108.11892736111109,2347.7109,-1640916.928,-5014781.187,3575447.077,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",JPL,40456M001,EXTERNAL H-MASER,Jet Propulsion Laboratory,2
PIMO00PHL,PH,SEPT POLARX5,ASH701945C_M,NONE,GPS+GLO+GAL+BDS+QZSS,14.635719444444442,121.07773055555559,95.532,-3186293.8,5286624.28,1601158.31,ROBOT,"IGS08, IGS08 Core, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,22003M001,INTERNAL,Jet Propulsion Laboratory,2
PIN100USA,US,TPS NET-G3A,ASH701945B_M,SCIS,GPS,33.61,-116.46000000000001,1256.17,-2369510.78,-4761206.89,3511396.27,COPIED,IGS,Scripps Orbit and Permanent Array Center,40407M003,INTERNAL,Scripps Orbit and Permanent Array Center,2
PNGM00PNG,PG,TRIMBLE NETR9,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS,-2.0432222222222216,147.36600000000004,116.3,-5367943.2,3437431.2,-225886.0,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",GA,51006M001,INTERNAL,Geoscience Australia,338
POAL00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-30.074041666666666,-51.11976388888888,76.75,3467519.4,-4300378.53,-3177517.73,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,41616M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2
